username,location,tweet_text,created_at,retweets,likes,language,tweet_text_english
nergelian,no_location,Umwelthilfe Wir beginnen zunchst einmal mit einem DUH Verbot oder sorgen erst einmal dafr dass es bei der DUH Personen gibt die bis zur Tapete denken knnen Es gibt auch ein Waffenverbot dennoch gibt es unzhlige Pistolen etc in D brigens hat D auch Grenzen,2025-01-04 08:46:34+00:00,0,3,de,"<pad> Environmental aid First of all, we start with a DUH ban or worry that there are people in the DUH who can think up to wallpaper There is also a ban on weapons, however, there are undisputed pistols etc in D brigens D also has limits</s>"
HabakukProf,Ich seh euch alle,MdlBehrendt Was hat ein mit Auslndern zu tun,2025-01-04 08:40:49+00:00,0,0,de,<pad> MdlBehrendt What does one have to do with changes</s>
sarita19sarita,no_location,Sky Kurtz will share how Pure Harvest is driving sustainability in agriculture at AIM Congress 2025,2025-01-04 08:25:12+00:00,0,1,en,Sky Kurtz will share how Pure Harvest is driving sustainability in agriculture at AIM Congress 2025
nwnews,"Bielefeld, Deutschland",fr 45 Euro Das Geschft das einem Mann aus den Tod brachte luft ber soziale Medien die Ware kann tdlich sein Illegale sorgen bei Sicherheitsbehrden fr Alarmstimmung Und Das Problem wird grer NW,2025-01-04 08:18:57+00:00,1,2,de,<pad> The business that brought out a man's death air on social media the goods can actually be illegal to provide security authorities for alarm mood And the problem becomes bigger NW</s>
de_laare_X2,no_location,Silvester Magdeburg Mannheim Weder die noch die sind das Problem Das Problem sind die eigentlich gar nicht in Deutschland sein drften Das was wir gerade erleben ist das Erbe der linksgrnen Pfui Nie wieder,2025-01-04 06:51:13+00:00,5,6,de,<pad> New Year's Eve Magdeburg Mannheim Neither those nor those are the problem The problem is not really being in Germany What we are experiencing is the legacy of the left-wing Pfui Nie again</s>
Marion144581840,no_location,Schon ber 450000 Stimmen fr ein,2025-01-03 22:20:57+00:00,0,1,de,<pad> Already over 450 000 votes for a</s>
NZiegeler,Rottenburg,smuep 5 Tote durch alleine an Silvester 2024 Jetzt reichts Bitte die der Gewerkschaft der Polizei unterzeichnen Hier gehts zur Petition,2025-01-03 22:07:52+00:00,1,3,de,<pad> smuep 5 dead by alone on New Year's Eve 2024 Now enough request to sign the union of the police Here goes to the petition</s>
Augustin67278,no_location,NoAFDBTW25 Doof ist dass die von dir naiv hofierten mit Migrationshintergrund die Problembren beim sind Indigene Jugendliche gibt es ja fast nicht mehr Das Problem sind nicht die die Messer oder Autos Das Problem sind die wie sie anonym genannt werden,2025-01-03 21:11:27+00:00,0,0,de,<pad> NoAFDBTW25 Doof is that you naively courted with a migration background the problem of being indigenous youths is almost no longer The problem is not the knives or cars The problem is how they are called anonymously</s>
E_D_K_R,"Peenemünde, Deutschland",Und ZACK auf einmal gruppendynamischer Prozess von RaketenRecep und FeuerwerkFurkan Matthias Helferich MatthiasMdbbester Mann im Bundestag,2025-01-03 20:16:58+00:00,4,11,de,<pad> And Zack at once group dynamic process of rocketsRecep and fireworksFurkan Matthias Helferich MatthiasMdbbester Mann in the Bundestag</s>
blaulichtzecke,no_location,Der hoffentlich letzte Nachklapp zum Thema Insbesondere im Interesse der Verletzten ist zu hoffen dass die Ermittlungen der in den eigenen Reihen zum Erfolg fhren,2025-01-03 19:46:32+00:00,4,17,de,"<pad> We hope that the final follow-up on the subject, particularly in the interests of the injured, will be successful in the investigation of those in their own ranks.</s>"
KaiserfrontFan,Hamburg,berlinerzeitung GdPHauptstadt Ich glaube nicht das die das Problem sind Das Problem ist ein Anderes und ein gewisser hat auch bereits eine Lsung angeboten die von einigen Leuten aus der bernommen wurde,2025-01-03 19:06:12+00:00,1,5,de,<pad> berlinerzeitung GdPHauptstadt I don't think those are the problem The problem is another and a certain one has already offered a solution that has been taken over by some people</s>
Joffrey77855104,Next to them `ol barn,Letztes Jahr deutete sich schon an da das Imperium in Neuklln gewinnt Dieses Jahr hat das Imperium gewonnen,2025-01-03 16:20:45+00:00,1,12,de,<pad> Last year already indicated that the Empire wins in Neuklln This year the Empire has won</s>
citius_fortius1,DACHI,KarlLauterbach Solange die 60000 auslndischen rzte mit keine Wohnungen in Brand setzen nicht mit Autos in fahren oder Menschen umbringen Alles bestens KarlLauterbach,2025-01-03 15:57:04+00:00,2,84,de,"<pad> KarlLauterbach As long as the 60000 Auslndischen did not set fire to any apartments, do not drive cars or kill people Everything is fine KarlLauterbach</s>"
KappaAlphaPhi,no_location,What really happened on at Port were fired Children were crying,2025-01-09 14:56:33+00:00,0,0,en,What really happened on at Port were fired Children were crying
levlupde,"Göttingen, Deutschland",Immer eine gute Alternative,2025-01-09 13:57:00+00:00,0,3,de,<pad> Always a good alternative</s>
NordischePost,Germany,Zwei Briefksten durch Feuerwerksraketen beschdigt Polizei sucht Zeugen,2025-01-09 10:00:49+00:00,0,0,de,<pad> Two letter boxes damaged by fireworks rockets Police looking for witnesses</s>
UweJelting,Ostfriesland,Es wird immer absurder Bllerfhrerschein,2025-01-09 06:48:56+00:00,0,1,de,<pad> It's always going to be absurd.</s>
Ithiliya,"Niedersachsen, Deutschland",Eine Petition fr ein in ganz Deutschland,2025-01-08 22:00:24+00:00,0,2,de,<pad> A petition for one throughout Germany</s>
PanamaPictures1,no_location,POV Linksautonome beschieen Polizisten am Tag der Rumung in Ltzerath mit Pyrotechnik Foto Christoph Hardt Panama Pictures,2025-01-08 21:32:02+00:00,0,0,de,<pad> POV Left-wing autonomous police arrive on the day of rum in Ltzerath with pyrotechnics Photo Christoph Hardt Panama Pictures</s>
thomas_hocke,"Berlin, Deutschland",Nach der Der irgendwie komische Herr Kommentar,2025-01-08 18:18:03+00:00,0,0,de,<pad> After the The Kind of Weird Mr Comment</s>
xSaxtoniX,Deutschland,Die Geschehnisse in Berlin zu Silvester noch mal in ein Video,2025-01-08 15:40:13+00:00,1,5,de,<pad> The events in Berlin on New Year's Eve again in a video</s>
17Ziele,"Bonn, Deutschland",Silvester sorgt jhrlich fr Begeisterung aber ist es noch zeitgem knnen genauso schn sein wie klassische Raketen Auch nach nachhaltigen FeuerwerkAlternativen wird bereits geforscht,2025-01-08 14:45:38+00:00,0,0,de,<pad> New Year's Eve cares for enthusiasm but is it still possible to be as beautiful as classic missiles Even after sustainable fireworks alternatives are already being researched</s>
6bot7Unimatrix,no_location,ArnoNymuski spaceloop23 bahngeschaedigt bzberlin LWojdowska Will dich nicht damit nerven oder spammen Aber ich habe die von jetzt soweit fertig Hier einfach fr dein Archiv Gruss,2025-01-08 13:32:02+00:00,0,0,de,<pad> ArnoNymuski spaceloop23 bahngeschädigt bzberlin LWoydowska Don't want to bother you with it or spam But I have the from now on finished here simply for your archive Greetings</s>
PYRO_STAFF,no_location,Nico Bengalfeuer von Norma,2025-01-08 11:53:06+00:00,0,0,de,<pad> Nico Bengal fire from Norma</s>
schoeneswetterc,no_location,Schlagzeilen 8 Januar 2025 Grne Trume Sind es jetzt schon 2 Millionen Befrworter fr ein Bllerverbot Das wir unkontrollierbaren Migranten zu verdanken haben Hat das Ganze einen weiteren Hintergrund Hat man Angst vor,2025-01-08 07:35:31+00:00,0,2,de,<pad> Headlines 8 January 2025 Grne Trume Are it now already 2 million people for a ban on bulging That we owe to uncontrollable migrants Has the whole thing another background If you are afraid of</s>
MacChillB,Berlin,will das der Staat alles regelt kein individuelles Recht auf mehr nur noch der Staat darf dann Feuerwerk machen SOZIALISMUS IST SCHEISSE,2025-01-08 06:18:17+00:00,0,0,de,<pad> wants the state to regulate everything no individual right to more only the state may then make fireworks SOCIALISM IS SCHEISSE</s>
Encilai,"Weyhe, Deutschland",Seit 31 Jahren zum ersten Mal bei diesem gesehen dass es Raketen auch ohne den Plastikstpsel gibt Warum war das nicht schon frher so Das spart Plastik und ist auch einfacher,2025-01-08 00:31:47+00:00,0,0,de,"<pad> For the first time since 31 years, this saw that there are rockets even without the plastic stick Why wasn't it like that before That saves plastic and is also easier</s>"
saschaboettcher,Heidelberg,New Years Fireworks in,2025-01-07 15:50:27+00:00,1,2,en,New Years Fireworks in
TomSchnee2,In der Nähe von Essen.,Er gehrt zu den Einsatzkrften und redet Klartext auch in Richtung politischer Entscheidungstrger An sind Einsatzkrfte von und Hilfsorganisationen massiv mit angegriffen worden,2025-01-07 15:43:04+00:00,0,0,de,<pad> He pays tribute to the forces of action and speaks plainly also towards political decision-making An forces of intervention and aid organizations were massively attacked</s>
Ole1047391,Latvia,Warum sollten Knallkrper verboten werden der Tiere beeintrchtigt,2025-01-07 13:31:11+00:00,0,0,de,<pad> Why should bangs be forbidden to the animals accused</s>
NewsTicker360,Mein aktueller Linktipp ,Zur Vermeidung von mglichen politischen wre ein Verbot von wie und durchaus sinnvoll,2025-01-07 12:25:20+00:00,0,1,de,<pad> In order to avoid possible political a ban of how and quite useful</s>
Sabeth_Pademira,Hamburg. Heimat: Heidelberg,Nein ich sehe darin Silvester bzw Bller Lrm Mll Gestank Betrunkene siehe bei sogen Volksvergngen keinen Spa schon gar keine Freude absolut nichts Wohltuendes Schnes Erfreuliches,2025-01-07 11:21:46+00:00,1,0,de,<pad> No I see in it New Year's Eve or Bller Lrm Mll Gestank Drunken see at sogen Volksvergngen no Spa already no joy absolutely nothing soothing sneeze gratifying</s>
tsb426yvff,"Hessen, Deutschland",Vermutlich haben Frau Faeser und Herr Scholz den Bezug zum echten Leben verloren spdde,2025-01-07 09:27:17+00:00,0,0,de,<pad> Probably Mrs. Faeser and Mr. Scholz have lost the connection to real life spdde</s>
KontraA64,no_location,Ich hoffe das das 20252026 verboten ist,2025-01-07 08:04:36+00:00,0,0,de,<pad> I hope that 20252026 is forbidden</s>
lufticus,Immer bei Dir,MOstermann Es ist keine Lsung aber wir kommen nicht umhin die Polizei vorerst zu schtzen Das Problem als solches ist ein multiethnischer Konflikt der zum Krieg fhren kann Deswegen braucht man unbedingt eine prakmatische Regierung welche die Gefahr erkennt und bannen kann,2025-01-07 06:50:20+00:00,0,1,de,<pad> MOstermann It's not a solution but we can't help but protect the police for now The problem as such is a multi-ethnic conflict that can lead to war That's why it's important to have a practical government that recognizes and eliminates the danger.</s>
pbathon12,no_location,Er schoss Feuerwerk in Wohnung Polizei nimmt arabischen Influencer fest Opera News Official,2025-01-07 01:06:34+00:00,0,0,de,<pad> He shot fireworks in apartment police arrests Arab influencers Opera News Official</s>
ViperV111,no_location,Wer htte das gedacht Und worber wird diskutiert ist Lebensfreude Darum Berlin Fast 40 Prozent der SilvesterTter ohne deutschen Pass,2025-01-06 23:36:59+00:00,0,2,de,<pad> Who would have thought that And worber is discussed is joie de vivre Why Berlin Almost 40 percent of New Year's EveTter without a German passport</s>
Baumpilot1,Schleswig-Holstein,Storchi MOstermann WAS spricht denn dagegen mal 1 2 o 4 Jahre Verkauf u Abbrennen v priv zu verbieten zentrale Veranstaltungen anzubieten mehr auf zu setzen und DANN zu ziehen Dann neu bewerten u entsprechend reagieren,2025-01-06 22:42:39+00:00,0,1,de,<pad> Storchi MOstermann WHAT speaks against 1 2 o 4 years of sale & burning v priv to ban central events offering more to put on and pull THEN Then re-evaluate u react accordingly</s>
Zweitversuch,Germany,GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WELTAMSONNTAG RTLcom sat1 berlinerzeitung SZ Weil ihr Saftnasen unfhig seid kommt ihr mit Verboten Schade dass man Dummheit nicht verbieten kann Berlin Fast 40 Prozent der SilvesterTter ohne deutschen Pass,2025-01-06 22:25:28+00:00,0,0,de,<pad> GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WORLDAMSONNTAG RTLcom sat1 berlinerzeitung SZ Because you're unfit for juice noses You're a pity that you can't ban stupidity Berlin Almost 40 percent of New Year's Eve's Day without a German passport</s>
SingleLebenDe,"Deutschland, Germany",faznet Vielleicht sollten wir mal nach der Ursache fragen wurde frher weniger Feuerwerk produziert und verkauft oder sind Feuerwerks Schtzen verantwortungsloser geworden Es sollte in Deutschland jedes Problem mit einem Verbot gelst werden,2025-01-06 21:10:28+00:00,0,0,de,<pad> faznet Maybe we should ask about the cause was previously produced and sold less fireworks or have become less responsible for fireworks shooting In Germany every problem should be handled with a ban</s>
CityReport,Deutschland,Feuerwerksbatterie in Wohnung gezndet,2025-01-06 18:42:54+00:00,0,0,de,<pad> Fireworks battery in apartment</s>
wochenblattnews,Aulendorf,19 Millionen Menschen fordern Bllerverbot,2025-01-06 18:41:07+00:00,0,0,de,<pad> 19 million people demand a ban on bulging</s>
Evelknevel1311,Deutschland,unblogd Also ich bin fr ein in alles und mit mehr als 15000 Da die offenbar nicht mit umgehen kann wre das eine Die kann es offenbar daher,2025-01-06 17:46:01+00:00,0,0,de,<pad> unblogd So I'm for one in everything and with more than 15000 Since she obviously can't deal with the one Who can it obviously therefore</s>
AndreasFiebig1,Ost,GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WELTAMSONNTAG RTLcom sat1 berlinerzeitung SZ Deutschland kann wohl nur noch verbieten weil ihr die Stdte nicht unter Kontrolle bekommt Was ist das denn fr eine Demokratie Wir auf dem Lande feiern friedlich mit Und nebenbei 83 Millionen haben n i c h t fr ein gestimmt Eine echte Mehrheit,2025-01-06 17:02:52+00:00,0,0,de,<pad> GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WORLDAMSONNTAG RTLcom sat1 berlinerzeitung SZ Germany can only ban because you don't get the hours under control What's that for a democracy We celebrate peacefully in the countryside And by the way 83 million have not voted for a real majority</s>
1Osceola,no_location,BARMERAnalyse Silvesterunflle werden immer seltener,2025-01-06 15:03:02+00:00,0,1,de,<pad> BARMERAnalysis New Year's Eve is becoming increasingly rare</s>
schwabe_willi,no_location,GdPHauptstadt Hey GdP Berlin GdPHauptstadt wenn ihr euch sooo wichtig macht mit Petition Denkt mal drber nach,2025-01-06 13:56:29+00:00,0,0,de,<pad> GdPCapital Hey GdP Berlin GdPCapital If you make yourself sooo important with petition Think about it</s>
MaximLitwinow,Dresden/Olgino/lakhta/Sachsen,Wenn es so eng steht kann es schon mal vorkommen dass zu Silvester beim kein mehr fr brig ist Man spart um am 0905 etwas Butter auf dem Tisch zu haben,2025-01-06 13:46:45+00:00,0,0,de,"<pad> If it's so tight, it may happen that New Year's Eve isn't much left You save to have some butter on the table on 0905</s>"
UlrichManns,no_location,Ich bin fr ein Verbot Dann kann da auch nichts mehr passieren,2025-01-06 13:34:13+00:00,0,1,de,<pad> I'm for a ban Then nothing can happen</s>
ExplosivSpirit,Berlin,das die Forderung nach einem bundesweiten als irgendwie komisch bezeichnet zeigt das Scholz irgendwie komisch ist Ihm sind die Opfer egal er schielt auf Whlerstimmen Auch das verantwortunsgsbewusste schadet Menschen Tieren Umwelt,2025-01-06 13:16:36+00:00,1,10,de,<pad> that shows the demand for a nationwide labeled as somehow funny the Scholz is somehow funny to Him are the victims no matter he shoots at Wahlstimmen Also the responsible-conscious harms humans animals environment</s>
JKasek,Leipzig,Die Debatte zum Verbot von gibt es in auch schon ein bisschen Der Stand zur Umsetzung seitens der Stadt ist hier nachlesbar,2025-01-06 12:54:24+00:00,0,0,de,<pad> The debate on banning there is already a bit of the state of implementation on the part of the city can be read here</s>
marillion13,"Baden-Württemberg, D",von wer wie ich kein Handy hat kann hier ber ein abstimmen Ich wre dafr in vielen anderen Lndern ist privates strikt verboten DasErste,2025-01-06 12:02:53+00:00,1,1,de,<pad> by who like me has no cell phone can vote on this I am strictly forbidden in many other countries TheFirst</s>
tk38548,Deutschland,Meinet wegen verbietet ihr Fahr ich hal nchstes Jahr ins Ausland znde da Feuerwerk und poste berall wie wunderschn doch das Ausland im Vergleich zu kack Deutschland ist,2025-01-06 11:03:34+00:00,0,0,de,"<pad> Because of my reason, I forbid you to drive abroad for the next year because fireworks and post everywhere how wonderful the foreign country is compared to kack Deutschland</s>"
LSJonline,"Bayern, Deutschland",Mit ber einer Million gesammelten Unterschriften hat der Vorsto fr ein Bllerverbot bereits groe Resonanz gefunden Alles dazu in den Nachrichten im LSJonlineMittagsmagazin,2025-01-06 11:00:02+00:00,0,0,de,"<pad> With more than one million signatures collected, the advance for a ban on bleaching has already found great resonance.All in the news in the LSJonlineMittagsmagazin</s>"
bottleneck_bob,Hamburg,ZDFheute Fr gesprochenen Wrter und Dinge die Dich heute rechtsextrem geltend machen und zu verurteilung fhren knnten mit Adler,2025-01-06 10:14:04+00:00,0,0,de,<pad> ZDFtoday Fr spoken words and things that make you extreme right today and execute judgment with eagle</s>
trendingsurf,no_location,01062025 Whats the Hottest movie in Germany of News amp Politics Berlin360 Check out the REAL YouTube trends here,2025-01-06 09:30:34+00:00,0,0,en,01062025 Whats the Hottest movie in Germany of News amp Politics Berlin360 Check out the REAL YouTube trends here
schlorian,"Zürich, Schweiz",Alles hat auch gute Seiten,2025-01-06 08:41:47+00:00,0,1,de,<pad> Everything also has good sides</s>
berlinerzeitung,"Berlin, Deutschland",In der Silvesternacht wurden erneut Polizisten mit angegriffen und verletzt Eine fr ein erreichte ber eine Million Unterschriften,2025-01-06 08:34:00+00:00,2,25,de,"<pad> On New Year's Eve, police officers were again attacked and injured One for a reached over a million signatures</s>"
mahmoud_hamdy45,no_location,Explore Abu Dhabis rich traditions and modern vision with the Department of Culture and Tourism at AIM Congress 2025,2025-01-06 07:42:43+00:00,0,0,en,Explore Abu Dhabis rich traditions and modern vision with the Department of Culture and Tourism at AIM Congress 2025
cramesco_cc,Earth,Ist Silvester zu einem Synonym fr Stupiditt verkommen Knaller amp Bller immer doofer amp dmmer Der Staat in Form von Polizei UND Justiz mu statt mte hrter sanktionieren PseudofeuerwerksIdioten ruinieren so manche Silvesterparty,2025-01-06 05:14:23+00:00,0,1,de,<pad> Is New Year's Eve a synonym for stupiditt depraved Banger amp Bller always doofer amp dmmer The state in the form of police AND justice must sanction instead of mte hrter PseudofeuerwerkIdiotes ruin so many New Year's Eve party</s>
MoskitoSix27921,no_location,Zahlreiche Brnde durch Familie verliert Zuhause Rund um den Jahreswechsel ist Feuerwehr in zu mehreren Hundert Einstzen ausgerckt Der Schaden durch Brnde geht in die Millionen Feuer Jihad,2025-01-05 22:07:02+00:00,0,0,de,"<pad> Numerous Brnde lost by family Home Around the turn of the year, fire brigade is ripped out in several hundred Einstzen The damage caused by Brnde goes into the millions of fires Jihad</s>"
Hooperman19,no_location,VasiFranco Ich bller seit Jahren nicht Aber fr 20252026 mchte ich alles rausholen was geht Vor oder Haus Das wei ich noch nicht,2025-01-05 18:53:57+00:00,0,3,de,<pad> VasiFranco I haven't bller for years But for 20252026 I want to get everything out what's going on In front or house I don't know yet</s>
LabetzkeMichael,Bremerhaven,Angesichts ber einer Million Unterzeichnerinnen ist klar Das Bllerverbot muss kommen Und kommt mir nicht mit Tradition oder anderen Ausreden Petition DieGruenen PolizeiGruen BDKBund GdPPresse,2025-01-05 17:44:10+00:00,1,4,de,"<pad> In the face of over a million female signatories, it is clear that the ban must come and do not come to me with tradition or other excuses Petition TheGruenen PoliceGruen BDKBund GdPPresse</s>"
Pixelnase,Frankfurt - Germany,Es hatte schon seinen Grund dass auf den Feuerwerkskrpern Verkauf nicht an Minderjhrige draufstand Dieses neue Klientel hat nicht mehr Gehirnzellen als ein 5jhriges Kind,2025-01-05 17:43:28+00:00,0,0,de,<pad> It already had its reason that on fireworks sales did not stand on to minors This new clientele has no more brain cells than a 5 year old child</s>
LotharUlsamer,"Esslingen, Baden-Württemberg",Das SilvesterRitual Tote Verletzte Brnde verngstigte Tiere Feinstaub Politik drckt sich um ein Bllerverbot,2025-01-05 16:44:35+00:00,0,0,de,<pad> The New Year's EveRitual Dead Injuryed Animals Scared of Fine Dust Politics Dragged around a Biller Ban</s>
Gatekeeper_one,"55.20005,12.22796",Warum Weil es an den Personen liegt die das bedienen In Polen gibt es auch keine auf etc Warum,2025-01-05 16:22:26+00:00,0,0,de,<pad> Why Because it's up to the people who use it In Poland there is no on etc Why</s>
Leo_nie_Bruder,Lateinamerika ist auch schön,FrauHodl GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WELTAMSONNTAG RTLcom sat1 berlinerzeitung SZ macht sich unfreiwillig zum einer en Agenda ist nicht das Problem sondern in den Hnden der der Das wird Ihre nicht morgen nutzen sie evtl bereits schwere Abhilfe geht anders,2025-01-05 15:11:00+00:00,0,4,de,<pad> Ms.Hodl GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WORLDAMSONNTAG RTLcom sat1 berlinerzeitung SZ involuntarily makes itself an en agenda is not the problem but in the hands of the That will not use tomorrow it may already be difficult remedy goes differently</s>
PeterSchwarz11,Beckingen/ Saar,Mit vielen Feiernden und groem ist berwiegend friedlich in d Jahr 2025 gestartet Im Hamburger Stadtteil geraten Feuerwehrleute u Feiernde aneinander Die Feuerwehr berichtet von einem Angriff mit Feuerwerkskrpern,2025-01-05 15:02:54+00:00,0,0,de,<pad> With many celebrating and great has started predominantly peacefully in the year 2025 In the Hamburg district firefighters and celebratory come together The fire brigade reports an attack with firecrackers</s>
BruggemannHeike,no_location,Der Beitrag zeigt wie gefhrlich sind und dass man nur fr Private zugelassene kaufen sollte Aufklrung ist ebenfalls wichtig Besprecht das Thema mit euren Kindern im Verein in der Schule,2025-01-05 14:51:24+00:00,0,1,de,<pad> The post shows how dishonest are and that you should buy only for private approved education is also important Talking about the topic with your children in the club at school</s>
ConR19989810,no_location,Ein Bllerverbot bringt nichts da die problematischen Artikel meist F4 waren nicht F1F2 Als friedlicher Pyro der jedes Jahr ein groes sicheres F2Feuerwerk organisiert fr sein Dorf finde ich das ungerecht und unverhltnismig,2025-01-05 13:39:02+00:00,0,0,de,<pad> A ban on bulging does nothing because the problematic articles mostly F4 were not F1F2 As a peaceful pyro that organizes every year a great safe F2firework for his village I find that unjust and unintentional</s>
Inga_Ruppender,no_location,Hrte in der in Berlin ArtillerieKanonenschlge Von wem oder was wurde eingenommen Ich fordere fr die Zivilbevlkerung fr kommende Jahreswechselfeiern,2025-01-05 10:45:57+00:00,0,0,de,<pad> Hrte in der in Berlin ArtillerieKanonenschlge By whom or what was taken I demand for the civil population for the coming turn of the year</s>
DieterTillmann,Assholevillage,patr28145 FazerDDorf Lam3th Nicht von dem o dem geht die Gefahr aus Sie geht von dem aus der das Messer fhrt bzw das Feuerwerk in Rtg MenschenGebude zndet Wir lsen das nicht mit Verboten sondern mit AbschiebungBestrafung,2025-01-05 09:13:25+00:00,0,1,de,<pad> patr28145 FazerDDorf Lam3th Not from the o which goes the danger It goes from the one from which the knife carries or the fireworks in Rtg peopleClothing We do not use prohibitions but with deportation punishment</s>
blaubeerblau2,liminal space,squirrelpics1 Wre es nicht wesentlich sinnvoller den Verkauf von zu verbieten,2025-01-05 09:13:25+00:00,0,1,de,<pad> squirrelpics1 We it is not much more meaningful to prohibit the sale of</s>
AndreasMaisch,Berlin,Sinnvolle fr ein bundesweites Bllerverbot In der ChaotenStadt wre ein Bllerverbot sinnvoll stattdessen knnten die Bezirke professionelles ausrichten,2025-01-05 09:03:48+00:00,0,1,de,<pad> Meaningful for a nationwide ban on bulging In the ChaotenStadt a ban on bulging would be useful instead the districts could organize professional</s>
Braswyn0xr,Prague,Starting 2025 surrounded by Madeiras stunning volcanic beauty a perfect way to ignite fresh goals Smith,2025-01-05 05:07:47+00:00,0,0,en,Starting 2025 surrounded by Madeiras stunning volcanic beauty a perfect way to ignite fresh goals Smith
DrakoonLP,no_location,Liked on YouTube Pyro Launcher Abschussbecher Vogelschreck amp Ratterpatronen,2025-01-05 03:45:34+00:00,0,0,de,<pad> Liked on YouTube Pyro Launcher launcher launcher bird scare amp rat cartridges</s>
PachT1945,Erfurt-Melchendorf,050125 amp statt das ist geistige via PachT,2025-01-05 03:15:39+00:00,0,1,de,<pad> 050125 amp instead of that is mental via PachT</s>
AsterixohneA,Deutschland,Hallo 2025 Canon 90D Canon EFS 18 135 mm Shutter 45 BULB o Stativ Blende 10 ISO 400,2025-01-05 01:35:30+00:00,0,0,en,Hallo 2025 Canon 90D Canon EFS 18 135 mm Shutter 45 BULB o Stativ Blende 10 ISO 400
612Mondkalb,no_location,Nur ne Nacht wusste ich doch war dabei,2025-01-04 23:12:19+00:00,0,0,de,<pad> Only one night I knew I was there</s>
FrankPu10,Deutschland,CScharun Was hat bitte das eine mit dem anderen zu tun Was juckt es denn diese Leute ob es ein Bllerverbot gibt oder nicht die werden sich trotzdem ihr eigenen Bller basteln oder illegale aus dem Ausland znden Httest du dir sparen knnen den Post,2025-01-04 23:01:26+00:00,0,1,de,"<pad> CScharun What does one have to do with the other What is it that makes these people itch, whether there is a ban on bulging or not they will still make their own bulging or illegal from abroad you can save the mail</s>"
FehringerMartin, 🇩🇪🇨🇭🇦🇹🇺🇸🇪🇺,Richtig so schoss in RaketenRambo festgenommen Wann lernt die clindner und FriedrichMerz,2025-01-04 20:31:54+00:00,0,3,de,<pad> Right as shot in rocketsRambo arrested When learns the clindner and FriedrichMerz</s>
Hotfogel,no_location,Der mit anzndende luft wie viele andere seinesgleichen in weier flauschiger Oberbekleidung herum wie ein sowas von cleanes Unschuldslamm Aber was hat er im Kopf,2025-01-04 20:06:45+00:00,0,0,de,<pad> The one with encircling air like many others of his likes in white fluffy outerwear around like such a clean innocent lamb But what does he have in mind</s>
info_bitte,everyplace,Attalah Younes schoss in Kinderzimmer festgenommen Kaum vorstellbar da man den Typen festgenommen htte wenn nicht das Rechtsbewusstsein der vielen Millionen Menschen in die Behrden zum Handeln gezwungen htte,2025-01-04 18:45:28+00:00,0,1,de,<pad> Attalah Younes shot in the children's room Hardly imaginable since the guy had been arrested if not the legal consciousness of the many millions of people had been forced into action</s>
ms_clueless1,no_location,Das sind doch mal gute Nachrichten wurde verhaftet als er sich vom Acker machen wollte,2025-01-04 18:29:38+00:00,0,3,de,<pad> That's some good news got arrested when he tried to get off the ground.</s>
Greider_Ger,no_location,bzberlin Vielleicht sollten besser die Talahons verboten werden und nicht das bei Lidl und Aldi verkaufte,2025-01-04 18:06:14+00:00,0,2,de,<pad> bzberlin Maybe the Talahons should be banned and not sold at Lidl and Aldi</s>
Ka_Meier,no_location,Neujahrsempfang bei d Was hngen bleibt der MP hatte am Bu u Bettag Besuch von einem freiberuflichen Vertreter d SachsenEnergie u d OB htte es eigentlich gut gefunden wenn d explodiert wre weil dann d schneller weg wre,2025-01-09 18:31:51+00:00,1,4,de,<pad> New Year's reception at d Was hngen remains the MP had visited the Bu u Bettag by a freelance representative d SachsenEnergy and d D had actually found it good if d exploded because then d was faster away</s>
AntonLauner,Dresden,Die Geschehnisse des Tages in der Zusammenfassung,2025-01-09 15:02:52+00:00,0,0,de,<pad> The events of the day in the summary</s>
Mr__Captcha,"Hennigsdorf, Deutschland",BerndFischel Da sie wohl britischen Ursprungs war Arthur Harris did it again,2025-01-09 12:16:38+00:00,0,0,de,<pad> BerndFischel Since she was probably of British origin Arthur Harris did it again</s>
IkbenHansie,"'t Gooi, Nederland 🇳🇱 🇪🇺 ",an in,2025-01-09 10:00:19+00:00,0,1,en,an in
sladade,"Dresden, Sachsen",In Dresden standen gerade 14 Strassenbahnen zwischen dem Hauptbahnhof und der Lennstrasse im Stau,2025-01-09 09:22:45+00:00,2,22,de,<pad> In Dresden there were just 14 trams between the main station and Lennstrasse in the traffic jam</s>
QPark_DE,no_location,Fliegerbombe in Dresden ab 9 Uhr Entschrfung Bis 900 Uhr mssen alle Personen das Sperrgebiet verlassen Das Sperrgebiet betrifft ua alle drei QPark Objekte Altmarkt Frauenkirche Neumarkt Haus Postplatz Vielen Dank und bleibt sicher,2025-01-09 06:49:36+00:00,1,3,de,<pad> Fliegerbombe in Dresden from 9 o'clock Scaffolding Up to 900 o'clock all persons must leave the restricted area The restricted area affects all three QPark objects Altmarkt Frauenkirche Neumarkt Haus Postplatz Thank you and remain safe</s>
